32,65.67
64,68.62
128,71.21
8,61.44
16,50.92
32,67.41
64,70.78
128,72.52
8,37.40
16,60.57
32,64.26
64,71.81
128,69.63
8,52.26
16,52.79
32,65.45
64,68.81
128,74.28
8,50.22
16,59.20
32,67.63
64,66.79
128,72.77
8,56.68
16,55.35
32,61.70
64,69.18
128,74.08
8,42.57
16,62.89
32,67.94
64,71.49
128,76.06
8,60.46
16,59.25
32,63.85
64,65.59
128,71.19
8,49.90
16,57.42
32,63.08
64,70.10
128,73.64
8,55.53
16,49.88
32,62.74
64,70.15
128,71.01
8,49.47
16,50.65
32,58.49
64,65.13
128,75.12
8,44.16
16,58.67
32,63.03
64,66.11
128,72.67
8,56.44
16,52.17
32,66.13
64,69.20
128,70.37
8,44.98
16,59.47
32,67.05
64,66.86
128,71.68
8,57.93
16,54.87
32,65.79
64,65.81
128,74.80
8,52.60
16,62.24
32,57.74
64,65.06
128,73.29
8,56.61
16,57.51
32,65.50
64,69.91
128,72.72
8,52.93
16,53.64
32,61.75
64,61.16
128,73.56
8,55.12
16,56.82
32,60.90
64,64.25
128,76.01
8,55.65
16,56.17
32,65.91
64,67.13
128,72.28
8,59.45
16,56.43
32,63.71
64,64.04
128,69.18
8,58.92
16,61.27
32,61.68
64,68.06
128,73.14
8,50.26
16,59.25
32,68.50
64,66.15
128,74.31
8,54.11
16,60.36
32,65.72
64,69.76
128,73.19
8,46.68
16,46.77
32,65.50
64,70.05
128,70.47
8,54.38
16,53.32
32,66.37
64,68.98
128,73.32
8,47.60
16,60.67
32,62.11
64,69.57
128,72.38
8,55.77
16,56.38
32,61.44
64,68.98
128,71.49
8,52.79
16,61.49
32,57.95
64,71.17
128,72.28
8,48.80
16,52.26
32,66.10
64,69.93
128,70.99
8,60.07
16,58.84
32,62.33
64,70.22
128,72.13
8,57.76
16,59.08
32,63.30
64,69.32
128,70.97
8,45.31
16,56.84
32,62.23
64,68.13
128,74.01
8,53.49
16,62.31
32,63.52
64,68.45
128,73.54
8,42.21
16,61.68
32,65.23
64,68.74
128,71.96
